,Datetime,Tweet Id,Text,Username
435,2021-01-22 11:09:20+00:00,1352574062229213188," 
  

COVID-19 वैक्सीन सुरक्षित है। वैक्सीन से संबंधित अफवाहों पर ध्यान न दें। अपनी बारी आने पर टीका अवश्य लगवाएं।",ManeeshKumarch6
436,2021-01-22 08:30:54+00:00,1352534188956725248," 

देश ने वैश्विक महामारी के खिलाफ अपनी सामूहिक और साहसिक लड़ाई में महत्‍वपूर्ण उपलब्धि हासिल की है।

22 जनवरी, 2021 को प्रात: सात बजे तक लगभग 10.5 लाख (10,43,534) लाभार्थियों को देशव्‍यापी कोविड-19 टीकाकरण अभियान के तहत टीके लग गए हैं।

     ",FOBSrinagar
437,2021-01-22 08:28:20+00:00,1352533546032918528," 

रिकवरी दर भी बेहतर होकर 96.78 प्रतिशत हो गई है। 84.70 प्रतिशत ठीक हुए नये मामले 10 राज्‍यों/केन्‍द्रशासित प्रदेशों से संबंध रखते हैं।

       ",FOBSrinagar
438,2021-01-22 05:53:23+00:00,1352494548035858439,"देश में बने दोनो ही टीके पूरी तरह से सुरक्षित हैं।   से जुड़े अफवाहों से बचें, टीके लगवाने वाले डॉक्टरों  से जानिए क्या है मेड इन इंडिया टीके का सच।  

👉  ",SinghaniyaPrem2
439,2021-01-22 05:46:48+00:00,1352492894293266440," 

📍भ्रामक खबरों से कैसे बचें❓❓❓

↗️ विश्वसनीय स्रोत से सूचना एकत्रित करें
↗️ तथ्यों और तथ्यों पर दी गई राय का अंतर समझें
↗️ किसी भी सूचना को साझा करने से पहले उसे जांच लें 

       ",FOBSrinagar
440,2021-01-22 05:42:39+00:00,1352491846937817090,"संक्रमण से बचना है तो बाहर निकलने से पहले क्या करें❓️❓️

         ",FOBSrinagar
441,2021-01-22 05:37:34+00:00,1352490568803364864,"  

गाँव हो या शहर, 
लापरवाही न बरतें किसी भी पहर।

याद रखिये, '2 गज़ दूरी, मास्क है ज़रूरी'।

       ",FOBSrinagar
442,2021-01-22 05:36:21+00:00,1352490261994205185," 

📍भ्रामक खबरों से कैसे बचें❓❓❓

↗️ विश्वसनीय स्रोत से सूचना एकत्रित करें
↗️ तथ्यों और तथ्यों पर दी गई राय का अंतर समझें
↗️ किसी भी सूचना को साझा करने से पहले उसे जांच लें 

जानकार बनें | सुरक्षित रहें |

       ",FOBSrinagar
443,2021-01-22 05:34:35+00:00,1352489819994284032,"  

कोरोना से डरें, टीके से नहीं 

  
    ",FOBSrinagar
444,2021-01-22 05:33:08+00:00,1352489454301278220,"  

जगह-जगह थूकने की आदत को बदलें,
खुद को और दूसरों को सुरक्षित रखें।

सार्वजनिक स्थानों पर थूकने से   के फैलने का खतरा बढ़ सकता है।

    

Via   
  
 
 ",FOBSrinagar
445,2021-01-21 17:55:15+00:00,1352313825362546688,"अब तक 10 लाख से अधिक स्वास्थ्यकर्मियों का हुआ टीकाकरण।   के छठे दिन शाम 6 बजे तक 2,33,530 लाभार्थियों का टीकाकरण हुआ।      
     ",setiyar
446,2021-01-21 06:46:45+00:00,1352145593641160705,"  
  

महत्वपूर्ण तथ्य,
जिन्हें जानना है 
जरूरी

 

   
     ",FOBSrinagar
447,2021-01-21 06:29:35+00:00,1352141270559256577,"  

COVID-19 वैक्सीन पूरी तरह से सुरक्षित और प्रभावी है। अपनी बारी आने पर टीका ज़रूर लगवाएं। टीका लगवाने के बाद अगर आपको किसी तरह के दुष्प्रभाव नज़र आते हैं, तो स्वास्थ्यकर्मी/ वैक्सीनेटर/ टीकाकरण स्थल पर मौजूद अधिकारी को बताएं। 

   ",edcjai
448,2021-01-21 06:29:32+00:00,1352141259943661570,"राष्ट्रव्यापी   के पांचवे दिन कुल 1,12,007 लाभार्थियों का टीकाकरण हुआ। देश भर में अब तक कुल 7.86 लाख से अधिक स्वास्थ्यकर्मियों का टीकाकरण हो चुका है।         ",FOBSrinagar
449,2021-01-21 06:27:01+00:00,1352140627044159488,"  
  

COVID-19 के टीके से डरने की ज़रूरत नहीं है। टीका लगवाकर आप खुद को और अपने परिजनों को सुरक्षित रख सकते हैं।  ",FOBSrinagar
450,2021-01-21 06:22:45+00:00,1352139553029591040,"राष्ट्रव्यापी   के पांचवे दिन कुल 1,12,007 लाभार्थियों का टीकाकरण हुआ। देश भर में अब तक कुल 7.86 लाख से अधिक स्वास्थ्यकर्मियों का टीकाकरण हो चुका है।       ",edcjai
451,2021-01-21 05:32:27+00:00,1352126894079033346,"राष्ट्रव्यापी   के पांचवे दिन कुल 1,12,007 लाभार्थियों का टीकाकरण हुआ। देश भर में अब तक कुल 7.86 लाख से अधिक स्वास्थ्यकर्मियों का टीकाकरण हो चुका है।       ",DewasiKaramiram
452,2021-01-20 13:41:28+00:00,1351887571706470407,"दुनिया की स्वास्थ्य संबंधी जरूरतों को पूरा करने के लिए भारत सम्मानित महसूस कर रहा है : प्रधानमंत्री मोदी जी
 
 
  via NaMo App  ",BjymGmail
453,2021-01-20 10:16:26+00:00,1351835974779633664,"  
  

COVID-19 के टीके से डरने की ज़रूरत नहीं है। टीका लगवाकर आप खुद को और अपने परिजनों को सुरक्षित रख सकते हैं।    ",FOBSrinagar
454,2021-01-20 10:16:14+00:00,1351835924649312256," 

𝟐𝟎𝟐𝟏 का मंत्र हो यही 
दवाई भी, कड़ाई भी

✅ मास्क हमेशा व ठीक से लगाएं 😷
✅ दो गज़ दूरी बनाए रखें
✅ समय समय पर हाथ धोएं/सैनिटाइज़ करें

     ",FOBSrinagar
455,2021-01-20 10:16:14+00:00,1351835922380165123,"   

𝟐𝟎𝟐𝟏 का मंत्र हो यही 
दवाई भी, कड़ाई भी

✅ मास्क हमेशा व ठीक से लगाएं 😷
✅ दो गज़ दूरी बनाए रखें
✅ समय समय पर हाथ धोएं/सैनिटाइज़ करें

     ",FOBSrinagar
456,2021-01-20 06:11:50+00:00,1351774417546665989,"कोविड-19 को खत्म करने की दिशा में देश अग्रसर।   के तीसरे दिन तक कुल 4.63 लाख से अधिक स्वास्थ्यकर्मियों का टीकाकरण हुआ।          
       ",setiyar
457,2021-01-19 16:02:28+00:00,1351560667807903744,"भारत बायोटेक ने फैक्टशीट जारी करके बताया है कि किस बीमारी या अवस्था में लोगों को वैक्सीन नहीं लगवानी चाहिए. 

               ",SaurabhGolu5
458,2021-01-19 13:02:11+00:00,1351515295572131845,"हैल्थ केयर वर्कर हरीश अग्रवाल की अपनी जुबानी...
                         ",iecjhalawar
459,2021-01-19 09:15:17+00:00,1351458195248611330," 
📍भारत सरकार द्वारा   टीकाकरण के लिए ज्यादा जोखिम वाले समूह को किस आधार पर प्राथमिकता दी जाएगी❓
➡️ स्वास्थ्य कर्मी और मुख्य कार्यकर्ता
➡️ 50 वर्ष से अधिक आयु के व्यक्ति
➡️ 50 वर्ष से कम उम्र के अस्वस्थ व्यक्ति
       ",prodefencejammu
460,2021-01-19 07:57:28+00:00,1351438613964222466,"  टीका के लिए पूरा विश्व भारत की ओर उम्मीद की नजर से देख रहा है। 
प्रादेशिक लोकसंपर्क कार्यालय व .  द्वारा आयोजित ‘कोविड19 टीकाकरण अभियान’ विषयक जनसंवाद में यूनिसेफ के स्वास्थ्य सलाहकार श्री श्रीधर प्रह्लाद
   
   ",fob_ambikapur
461,2021-01-19 07:28:49+00:00,1351431401086730242,"राष्‍ट्रव्‍यापी कोविड-19 टीकाकरण अभियान के दूसरे दिन 6 राज्‍यों में 17,072 लाभार्थियों को टीके लगाए गए। देश भर में 2.24 लाख से भी अधिक व्‍यक्तियों को कोविड-19 के टीके लगाए गए।    
  
 
 
   ",FOBSrinagar
462,2021-01-19 07:25:44+00:00,1351430626684014595,"  
 

देखिए   के तैयारी चरण में क्या होगी सोशल मोबिलाइजर की भूमिका। 

       ",FOBSrinagar
463,2021-01-19 07:14:54+00:00,1351427900457644032," 
📍भारत सरकार द्वारा   टीकाकरण के लिए ज्यादा जोखिम वाले समूह को किस आधार पर प्राथमिकता दी जाएगी❓❓❓
➡️ स्वास्थ्य कर्मी और मुख्य कार्यकर्ता
➡️ 50 वर्ष से अधिक आयु के व्यक्ति
➡️ 50 वर्ष से कम उम्र के अस्वस्थ व्यक्ति
    ",FOBSrinagar
464,2021-01-19 06:29:21+00:00,1351416438909673473,"क्या वैक्सीन से हर्ड इम्यूनिटी विकसित हो जाएगी❓️❓️
 
 
   
  
 
   ",FOBSrinagar
465,2021-01-18 18:43:30+00:00,1351238804196175875,"मास्क और दो गज की दूरी
टीका लगने के बाद भी जरूरी
  
   ",neelshah31790
466,2021-01-18 18:11:56+00:00,1351230860410957824,"राष्‍ट्रव्‍यापी कोविड-19 टीकाकरण अभियान के दूसरे दिन 6 राज्‍यों में 17,072 लाभार्थियों को टीके लगाए गए। देश भर में 2.24 लाख से भी अधिक व्‍यक्तियों को कोविड-19 के टीके लगाए गए।          ",setiyar
467,2021-01-18 17:19:47+00:00,1351217737339719683,"  में दूसरे दिन   के बाद एसबी मित्तल मेमोरियल अस्पताल के डॉ.जयेश मित्तल ने अपने अनुभव शेयर किए.

 
 
 

       
   ",suryarekha_in
468,2021-01-18 13:39:02+00:00,1351162181946118146,"  
    
  
अकलेरा में चिकित्सक दंपति डॉ नितिन शर्मा, डॉ मंजरी शर्मा ने लगाया कोरोना का टीका लगवाया। उन्होंने अपना अनुभव साझा किया है...             ",iecjhalawar
469,2021-01-18 13:28:06+00:00,1351159430432370688,"प्रधानमंत्री मोदी ने महिंदा राजपक्षे से कहा : भारत की कोविड वैक्सीन, स्वस्थ और रोग मुक्त दुनिया के लिए महत्वपूर्ण है
 
 
 

via NaMo App  ",BjymGmail
470,2021-01-18 13:28:02+00:00,1351159415869759491,"प्रधानमंत्री मोदी ने महिंदा राजपक्षे से कहा : भारत की कोविड वैक्सीन, स्वस्थ और रोग मुक्त दुनिया के लिए महत्वपूर्ण है
 
 
 

via NaMo App  ",begusarai_spk
471,2021-01-18 07:54:37+00:00,1351075509661261826,"  

हमारी कोशिश है कि हर नागरिक को वैक्सीन और टीकाकरण से जुड़ी हर जानकारी मिले। 2 गज की दूरी, मास्क है ज़रूरी। 

     ",FOBSrinagar
472,2021-01-18 07:10:28+00:00,1351064396240453635," 

📍भ्रामक खबरों से कैसे बचें❓❓❓

↗️ विश्वसनीय स्रोत से सूचना एकत्रित करें
↗️ तथ्यों और तथ्यों पर दी गई राय का अंतर समझें
↗️ किसी भी सूचना को साझा करने से पहले उसे जांच लें 

जानकार बनें | सुरक्षित रहें | 

     ",FOBSrinagar
473,2021-01-18 07:05:11+00:00,1351063067673702400,"  ​का खतरा अभी टला नहीं है, इससे बचाव जरूरी है। कोविड अनुरूप व्यवहार अपनाएं और सुरक्षित रहें। 

       ",FOBSrinagar
474,2021-01-18 07:00:50+00:00,1351061974772297731,"  

गाँव हो या शहर, 
लापरवाही न बरतें किसी भी पहर।

याद रखिये, '2 गज़ दूरी, मास्क है ज़रूरी'।

       ",FOBSrinagar
475,2021-01-18 04:47:54+00:00,1351028518830936068,"भारत में निर्मित दो स्‍वदेशी वैक्सीन के साथ, पहले दिन का कोविड-19 टीकाकरण अभियान सफलतापूर्वक आयोजित। देशव्यापी कार्यक्रम में 16,755 कार्मिक सक्रिय रूप से शामिल हुए।          ",setiyar
476,2021-01-18 04:02:03+00:00,1351016979835080712," 

📍भ्रामक खबरों से कैसे बचें❓❓❓

↗️ विश्वसनीय स्रोत से सूचना एकत्रित करें
↗️ तथ्यों और तथ्यों पर दी गई राय का अंतर समझें
↗️ किसी भी सूचना को साझा करने से पहले उसे जांच लें 

जानकार बनें | सुरक्षित रहें | 

     
   ",prodefencejammu
477,2021-01-18 03:58:48+00:00,1351016161450881027," 

𝟐𝟎𝟐𝟏 का मंत्र हो यही 
दवाई भी, कड़ाई भी

✅ मास्क हमेशा व ठीक से लगाएं 😷
✅ दो गज़ दूरी बनाए रखें
✅ समय समय पर हाथ धोएं/सैनिटाइज़ करें

     
           ",prodefencejammu
478,2021-01-17 12:20:29+00:00,1350780026988347393,"लोगों की पीड़ा, हेल्थकेयर के बलिदान और फ्रंटलाइन वर्कर्स को याद करते हुए प्रधानमंत्री भावुक हो गए 
 
 
 

via NaMo App  ",BjymGmail
479,2021-01-17 12:20:12+00:00,1350779954791804931,"लोगों की पीड़ा, हेल्थकेयर के बलिदान और फ्रंटलाइन वर्कर्स को याद करते हुए प्रधानमंत्री भावुक हो गए 
 
 
 

via NaMo App  ",begusarai_spk
480,2021-01-17 12:10:24+00:00,1350777489400999936,"ताली-थाली जैसे अभियानों ने कोविड महामारी के दौरान भारत का मनोबल ऊंचा रखा : प्रधानमंत्री 
 
 
 

via NaMo App  ",BjymGmail
481,2021-01-17 12:09:58+00:00,1350777379438931970,"ताली-थाली जैसे अभियानों ने कोविड महामारी के दौरान भारत का मनोबल ऊंचा रखा : प्रधानमंत्री 
 
 
 

via NaMo App  ",begusarai_spk
482,2021-01-17 12:01:45+00:00,1350775315166060544,"प्रधानमंत्री ने कोविड वॉरियर्स और वैज्ञानिकों की सराहना की, कहा- वैक्सीन निर्णायक जीत दिलाएंगी  
 
 

via NaMo App  ",BjymGmail
483,2021-01-17 12:01:06+00:00,1350775148715126786,"प्रधानमंत्री ने कोविड वॉरियर्स और वैज्ञानिकों की सराहना की, कहा- वैक्सीन निर्णायक जीत दिलाएंगी  
 
 

via NaMo App  ",begusarai_spk
484,2021-01-17 10:10:18+00:00,1350747264268943360," 
आज वो वैज्ञानिक,वैक्सीन रिसर्च से जुड़े अनेकों लोग विशेष प्रशंसा के हकदार हैं, जो बीते कई महीनों से कोरोना के खिलाफ वैक्सीन बनाने में जुटे थे। कम समय में एक नहीं,दो मेड इन इंडिया वैक्सीन तैयार हुई हैं:पीएम श्री   जी

     ",nsrajputbjp
485,2021-01-17 08:12:16+00:00,1350717559939584000," 

📍भ्रामक खबरों से कैसे बचें❓❓❓

↗️ विश्वसनीय स्रोत से सूचना एकत्रित करें
↗️ तथ्यों और तथ्यों पर दी गई राय का अंतर समझें
↗️ किसी भी सूचना को साझा करने से पहले उसे जांच लें 

जानकार बनें | सुरक्षित रहें | 

         ",prodefencejammu
486,2021-01-17 07:28:25+00:00,1350706527250771968,"इस उपलब्धि के लिए मैं हमारे वैक्सीन वैज्ञानिक, मेडिकल सिस्टम, डॉक्टर्स, नर्सिंग स्टॉफ सहित उन सभी योद्धाओं का आभार व्यक्त करती हूं, जिनकी मेहनत व लगन ने कोरोना जैसी गंभीर संक्रामक बीमारी को जड़ से खत्म करने की दिशा में एक मिसाल पेश की है।

 
 ",RameshRamGurja1
487,2021-01-17 06:58:00+00:00,1350698872310415361,"कोविड टीकाकरण में कौन से टीका लगाया जायेगा?

             ",FOBSrinagar
488,2021-01-17 03:43:14+00:00,1350649856428163073," 
आज वो वैज्ञानिक, वैक्सीन रिसर्च से जुड़े अनेकों लोग विशेष प्रशंसा के हकदार हैं, जो बीते कई महीनों से कोरोना के खिलाफ वैक्सीन बनाने में जुटे थे
इतने कम समय में एक नहीं, दो मेड इन इंडिया वैक्सीन तैयार हुई हैं श्री   जी
     ",DewasiKaramiram
489,2021-01-17 03:35:38+00:00,1350647943573823491,"Chalo khuchh to samjh aa gya whatsapp ko..
  
  
  
   ",Ashish6590Ak
490,2021-01-17 00:09:51+00:00,1350596159027388416,"किस उम्र तक के बच्चों को यह टीका  नहीं लगेगा ?

       

  |   |   |    ",Akhiles75971075
491,2021-01-16 15:15:45+00:00,1350461748646608897,"आप सभी देशवासियों को कोरोना वैक्सीन के टीकाकरण कि शुरुआत होने पर बहुत बहुत बधाई एवं शुभकामनाएं।
व आदरणीय प्रधानमंत्री श्री   जी का हार्दिक आभार।
     
     
   ",SantoshBawri
492,2021-01-16 15:14:32+00:00,1350461439304089601,"राहुल गांधी ने आज चुप्पी साध रखी है क्योंकि भारत ने दुनिया का सबसे बड़ा दुनिया का सबसे सस्ता दुनिया का सबसे विश्वसनीय टीकाकरण शुरू किया जो Made In India है भला, राहुल बाबा खुश कैसे हो सकते हैं    
  
   ",MadanSh49739518
493,2021-01-16 14:25:18+00:00,1350449051083313153,संस्कृति🇮🇳🙏🏻 संस्कार से सफलता तक🙏🏻❤️              ,DrMEENARS
494,2021-01-16 13:30:49+00:00,1350435339152850945,"कोविड-19 : पिछले सात दिनों में प्रति मिलियन आबादी पर भारत में विश्व से सबसे कम नए मामले  
 

via NaMo App",BjymGmail
495,2021-01-16 12:53:20+00:00,1350425906288881671,"कोरोना: दो डोज है जरूरी 
पोलियो दो बूंद जिंदगी की

     ",GouravBansal92
496,2021-01-16 12:33:16+00:00,1350420858360131584," 

17 जनवरी, 2020 वो तारीख थी, जब भारत ने अपनी पहली एडवाइज़री जारी कर दी थी। 

जनता कर्फ्यू ने देश को मनोवैज्ञानिक रूप से लॉकडाउन के लिए तैयार किया था:  

      
       ",prodefencejammu
497,2021-01-16 12:31:28+00:00,1350420404163145728," 

जनता कर्फ्यू, कोरोना के विरुद्ध हमारे समाज के संयम और अनुशासन का भी परीक्षण था, जिसमें हर देशवासी सफल हुआ।

हमने ताली-थाली और दीए जलाकर, देश के आत्मविश्वास को ऊंचा रखा:  

        
   ",prodefencejammu
498,2021-01-16 12:28:56+00:00,1350419767534915587," 

कोरोना वैक्सीन की 2 डोज़ लगना बहुत ज़रूरी है। 

पहली और दूसरी डोज के बीच, लगभग एक महीने का अंतराल भी रखा जाएगा।

दूसरी डोज़ लगने के 2 हफ्ते बाद ही आपके शरीर में कोरोना के विरुद्ध ज़रूरी शक्ति विकसित हो पाएगी: PM  

     ",prodefencejammu
499,2021-01-16 11:04:27+00:00,1350398506331062278,जानिए किन लोगों अस्थायी रूप    से बचना चाहिए।                    ,setiyar
500,2021-01-16 10:52:26+00:00,1350395483219378177,"आज का दिन बहुत बड़ा है, किसी पार्टी के लिए नहीं देश के लिए,  दुनिया का सबसे बड़ा अभियान कोरोना के ख़िलाफ़ शुरू हुआ है। 
भारतमाता की जय 
 
         ",RKewatOfficial
501,2021-01-16 09:31:16+00:00,1350375055360811010,"पंडित जवाहरलाल नेहरू स्मृति चिकित्सा महाविद्यालय, रायपुर में आज सुबह स्वास्थ्य कर्मी तुलसा तांडी को कोरोना का पहला टीका लगाया गया।
         ",abhisheksinghDP
502,2021-01-16 08:58:25+00:00,1350366786378739715,सर्वे संतु निरामया 🙏      ,VKrupaalsinh
503,2021-01-16 07:36:11+00:00,1350346091347148801," 
  
 
कोरोना के विरुद्ध युद्ध के लिये
               हम 
             तैयार हैं

     ",FOBSrinagar
504,2021-01-16 07:30:28+00:00,1350344654575726593,"खत्म हुआ वैक्सीन का इंतजार,

       ",tanveeraliali
505,2021-01-16 07:29:41+00:00,1350344456520691712,"  

हमारी कोशिश है कि हर नागरिक को वैक्सीन और टीकाकरण से जुड़ी हर जानकारी मिले। 2 गज की दूरी, मास्क है ज़रूरी।

      ",FOBSrinagar
506,2021-01-16 06:58:56+00:00,1350336716926717958,"            
झालावाड़ में कोविड-19 टीके की पहली डोज़ योगेश अवस्थी को मेडिकल कॉलेज लेक्चर थिएटर में लगाई गई...             ",iecjhalawar
507,2021-01-16 06:53:09+00:00,1350335263264784386,"वाहेगुरू भला करे दुनिया दा ।

 
   ",sandeepkmehra
508,2021-01-16 06:24:33+00:00,1350328067831472133,"“मानव जब जोर  लगाता है, पत्थर पानी बन जाता है."" रामधारी सिंह दिनकर 
  
  
Sand art by    ",abhisheksinghDP
509,2021-01-16 06:09:41+00:00,1350324323635011584,"दुनिया के सबसे बड़े टीकाकरण अभियान के शुभारंभ पर देशवासियों को बधाई।    
 
 
 
 
 
 
  
  ",nareshkumbhani
510,2021-01-16 06:01:05+00:00,1350322161060245508,"16 जनवरी 2021   

उन सभी 3 लाख लोगों को शुभकामनाएं जिन्हें आज वैक्सीन लगेगी, हम उनके अच्छे स्वास्थ्य की कामना करते हैं।🙏🌹💐😘❤️
  
 ",ashishsonu51
511,2021-01-16 05:48:56+00:00,1350319100803776512,"     
   
 
   
  
✌️✌️
यक़ीन मानिए इस कोविड आपदा काल में भारत वाक़ई विश्व गुरु बन सामने आया है. एक दमदार सरकार कैसे काया पलट देती है भारत का कोविड रेस्पॉन्स इसका प्रत्यक्ष उदाहरण है.  ",nayangotecha
512,2021-01-16 05:42:49+00:00,1350317565533253635,"   
   
 
   
  
✌️✌️
यक़ीन मानिए इस कोविड आपदा काल में भारत वाक़ई विश्व गुरु बन सामने आया है. एक दमदार सरकार कैसे काया पलट देती है भारत का कोविड रेस्पॉन्स इसका प्रत्यक्ष उदाहरण है.    ",nayangotecha
513,2021-01-16 05:25:06+00:00,1350313106690383872,"दुनिया का सबसे बड़ा टीकाकरण अभियान भारत मे शरू हो चुका है 👌
     ",rkdhimantd
514,2021-01-16 04:54:33+00:00,1350305415322501121,"सर्वे भवंतु सुखिनः 
सर्वे संतु निरामया:

   
   ",DrMohanYadav51
515,2021-01-16 04:49:46+00:00,1350304213885091841,"भारत माता की जय 
पूरे देश मे डंका बाज रहा है 
हमारा भारत आगे बढ़ रहा है
आज का दिन पुरे भारत के नागरिकों के लिए गर्व की बात है 
  
  
  

   ",RKGUPTA_ARARIA
516,2021-01-16 04:32:24+00:00,1350299841646129153,"जय श्री गणेश

Historic Day 🙏

आज से राष्ट्रव्यापी कोविड-19 टीकाकरण अभियान प्रारंभ हो रहा है।

 

धन्यवाद प्रधानमंत्री जी।

Thank you PM   Ji
 
ऐतिहासिक महाअभियान
 
   ",DilipDa60259821
517,2021-01-16 04:22:48+00:00,1350297428784660483,"  से संबंधित किसी भी भ्रांतियों या अफवाहों के शिकार न हों। कोविड वैक्सीन पूरी तरह से सुरक्षित है। टीकाकरण से संबंधित सरकार के सुझावों व निर्देशों का पालन करें।   
   ",Aiims_Arvind
518,2021-01-16 04:17:41+00:00,1350296139162009601,"Historic Day 🙏
आज से राष्ट्रव्यापी कोविड-19 टीकाकरण अभियान प्रारंभ हो रहा है।

 
धन्यवाद प्रधानमंत्री जी।

Thank you PM   Ji
 
ऐतिहासिक महाअभियान
 
   ",DilipDa60259821
519,2021-01-16 03:55:25+00:00,1350290535160844290,"Historic Day 🙏
आज से राष्ट्रव्यापी कोविड-19 टीकाकरण अभियान प्रारंभ हो रहा है।

 
धन्यवाद प्रधानमंत्री जी।
  Ji
 
ऐतिहासिक महाअभियान
 
Together we can win  ",DilipDa60259821
520,2021-01-16 03:53:29+00:00,1350290049066102785,"Historic Day 🙏
आज से राष्ट्रव्यापी कोविड-19 टीकाकरण अभियान प्रारंभ हो रहा है।

 
धन्यवाद प्रधानमंत्री जी।
  Ji
 
ऐतिहासिक महाअभियान
 
Together we Can Win  ",DilipDa60259821
521,2021-01-16 00:45:57+00:00,1350242855671930880,"आज से राष्ट्रव्यापी टीकाकरण अभियान शुरू हो रहा है।
कोरोना वैक्सीन सर्वप्रथम स्वास्थ्य कर्मियों व कोरोना योद्धाओं को दी जाएगी, 30 करोड़ स्वास्थ्य कार्यकर्ताओं, अग्रिम पंक्ति के कर्मचारियों, बुजुर्गों एवं गंभीर बीमार नागरिकों को प्राथमिकता दी गई है।
    ",anpandeybjp
522,2021-01-15 18:36:19+00:00,1350149834745909248,"  
COVID-19 को हराना है तो टीका लगवाना है। यह सुरक्षित और प्रभावी भी है, जिसका अभी तक कोई गंभीर दुष्प्रभाव सामने नहीं आया है। जब आपकी बारी आए तो टीका लगवाना न भूलें। 2 गज की दूरी, मास्क है ज़रूरी।  
   
   ",setiyar
523,2021-01-15 18:30:44+00:00,1350148427045249024,"  
हमारी कोशिश है कि हर नागरिक को वैक्सीन और टीकाकरण से जुड़ी हर जानकारी मिले। 2 गज की दूरी, मास्क है ज़रूरी। 
                   ",setiyar
524,2021-01-15 18:26:37+00:00,1350147394092978176,"कोविड-19 टीका सुरक्षित हैं
  
  
 
   
       
   ",setiyar
525,2021-01-15 16:03:11+00:00,1350111295471714307,"  
कोविड वैक्सीन भी इंजेक्शन के ज़रिए दी जाएगी। COVID-19 से पहले संक्रमित हो चुके लोगों को भी इसके टीके की दो खुराक लगवानी चाहिए, जिससे शरीर में इस रोग से लड़ने की रोग प्रतिरोधक क्षमता विकसित हो सके। 2 गज की दूरी,मास्क है ज़रूरी
  
    ",setiyar
526,2021-01-15 15:59:33+00:00,1350110381675409411,"  
COVID-19 के प्रसार को कम करने के लिए टीका लगवाने के बाद भी दूसरों से उचित दूरी बनाए रखने के नियम का हमेशा पालन करें। 2 गज की दूरी, मास्क है ज़रूरी।
                ",setiyar
527,2021-01-15 15:56:13+00:00,1350109544911785986,"  
आपको अपने पंजीकरण के लिए एक फोटो आईडी की आवश्यकता होगी, जिसे टीकाकरण स्थल पर सत्यापित किया जाएगा, वैक्सीन लगवाने के लिए अपने साथ उसी आईडी को ले जाना अनिवार्य है।2 गज की दूरी, मास्क है ज़रूरी
  
         ",setiyar
528,2021-01-15 15:48:12+00:00,1350107524062539779,"भारत एक बार फिर इतिहास रचने को तैयार
कल से देश में निर्मित covid vaccine का टीकाकरण का जय गणेश होने जा रहा है।
जय श्री राम 🙏
  
  
 ",SurechaPawan
529,2021-01-15 13:31:45+00:00,1350073186491142144,  के लिए देश पूरी तरह से तैयार है। देखिए   और   की उपलब्धता के साथ-साथ और किन बातों का रखा जा रहा है ध्यान।    ,ShyamSJaju
530,2021-01-15 09:04:48+00:00,1350006008102309889,"  

COVID-19 को हराना है तो टीका लगवाना है। यह सुरक्षित और प्रभावी भी है, जिसका अभी तक कोई गंभीर दुष्प्रभाव सामने नहीं आया है। जब आपकी बारी आए तो टीका लगवाना न भूलें। 2 गज की दूरी, मास्क है ज़रूरी। 

  
  
 
   ",FOBSrinagar
531,2021-01-15 08:58:40+00:00,1350004462291615744,"  टीकाकरण :   वैक्सीन के लिए प्राथमिकता वाले समूह 

        

 
 
@    ",FOBSrinagar
532,2021-01-15 08:38:37+00:00,1349999418687119360,  के लिए देश पूरी तरह से तैयार है। देखिए   और   की उपलब्धता के साथ-साथ और किन बातों का रखा जा रहा है ध्यान।      ,FOBSrinagar
533,2021-01-15 07:17:05+00:00,1349978899292176385,  के लिए देश पूरी तरह से तैयार है। देखिए   और   की उपलब्धता के साथ-साथ और किन बातों का रखा जा रहा है ध्यान।      ,FOBSrinagar
534,2021-01-14 16:55:16+00:00,1349762017066770432,"    एक आह भरी होगी
हमने ना सुनी होगी
जाते जाते तुमने
आवाज़ तो दी होगी
हर वक़्त यही है गम
उस वक़्त कहाँ थे हम
कहाँ तुम चले गए
 
  
  
  
  
  
     ",VatsaMeenakshi
535,2021-01-14 16:54:48+00:00,1349761897600438272,"  एक आह भरी होगी
हमने ना सुनी होगी
जाते जाते तुमने
आवाज़ तो दी होगी
हर वक़्त यही है गम
उस वक़्त कहाँ थे हम
कहाँ तुम चले गए
Sir aapke ek tweet se hme bahot help milegi
 
  
  
  
  
  
   ",VatsaMeenakshi
536,2021-01-14 16:53:36+00:00,1349761596948574211,"  एक आह भरी होगी
हमने ना सुनी होगी
जाते जाते तुमने
आवाज़ तो दी होगी
हर वक़्त यही है गम
उस वक़्त कहाँ थे हम
कहाँ तुम चले गए
 
  
  
  
  
  
     ",VatsaMeenakshi
537,2021-01-14 16:53:17+00:00,1349761517915303936,"  एक आह भरी होगी
हमने ना सुनी होगी
जाते जाते तुमने
आवाज़ तो दी होगी
हर वक़्त यही है गम
उस वक़्त कहाँ थे हम
कहाँ तुम चले गए
 
  
  
  
  
  
     ",VatsaMeenakshi
538,2021-01-14 16:52:47+00:00,1349761388789395458,"  एक आह भरी होगी
हमने ना सुनी होगी
जाते जाते तुमने
आवाज़ तो दी होगी
हर वक़्त यही है गम
उस वक़्त कहाँ थे हम
कहाँ तुम चले गए
 
  
  
  
  
  
     ",VatsaMeenakshi
